date,title,location,price,product_type,link
2025-09-02 23:29:21,"João Pessoa Flat Beira Mar do Bessa, pronto e novo 23 m² | R$ 549 mil","João Pessoa, PB, 58037010",R$ 549.000,Venda,https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-flat-beira-mar-do-bessa-pronto-e-novo-23-m-r-549-mil-1429272475
2025-09-02 23:29:17,OPORTUNIDADE EM JOÃO PESSOA,"Natal, RN, 59063480",R$ 155.000,Venda,https://rn.olx.com.br/rio-grande-do-norte/imoveis/oportunidade-em-joao-pessoa-1430016956
2025-09-02 23:29:15,João Pessoa - Excelente Apartamento no Altiplano,"Altiplano Cabo Branco, João Pessoa, PB, 58046000",R$ 565.000,Venda,https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-excelente-apartamento-no-altiplano-1430986901
2025-09-02 23:29:11,"Filmagem com Drone Profissional - Imóveis, Eventos, Obras e Mais!","João Pessoa, PB, 58077058",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/filmagem-com-drone-profissional-imoveis-eventos-obras-e-mais-1417386727
2025-09-02 23:29:08,Seu Consultor Imobiliário - Corretor de Imoveis  - Corretor Ruann Yuri,"João Pessoa, PB, 58058260",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/seu-consultor-imobiliario-corretor-de-imoveis-corretor-ruann-yuri-1384881363
2025-09-02 23:29:04,Seu Consultor Imobiliário ( Corretor de Imoveis ) - Ruann Yuri,"João Pessoa, PB, 58058260",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/seu-consultor-imobiliario-corretor-de-imoveis--ruann-yuri-1349582388
2025-09-02 23:29:00,Serviços de Arquitetura e Corretagem de Imóveis,"João Pessoa, PB, 58043006",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/servicos-de-arquitetura-e-corretagem-de-imoveis-1363477753
2025-09-02 23:28:54,Pinturas/ e Reparos internos de imóveis,"João Pessoa, PB, 58065198",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/pinturas-e-reparos-internos-de-imoveis-1425897487
2025-09-02 23:28:50,"Box pra banheiro em vidro /acrílico, manutenções e serviço de pintura de imóveis em geral","João Pessoa, PB, 58058830",(83) 98850-0...,Não especificado,https://pb.olx.com.br/paraiba/servicos/box-pra-banheiro-em-vidro-acrilico-manutencoes-e-servico-de-pintura-de-imoveis-em-geral-1296184657
2025-09-02 23:28:47,Ocean View Oasis - OPORTUNIDADE pra INVESTIMENTO. Imóveis 1 e 2 quartos à venda em Jardim,"João Pessoa, PB, 58037235",R$ 624.629,Venda,https://pb.olx.com.br/paraiba/imoveis/ocean-view-oasis-oportunidade-pra-investimento-imoveis-1-e-2-quartos-a-venda-em-jardim-1419087580
2025-09-02 23:28:44,"Apartamento na praia de Cabo Branco, NAI ALLIANCE, João Pessoa Imóveis®","Cabo Branco, João Pessoa, PB, 58045010",R$ 10.208.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-na-praia-de-cabo-branco-nai-alliance-joao-pessoa-imoveis-1211635917
2025-09-02 23:28:41,"Apartamento em Altiplano, Grandmare com 3 quartos, João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 1.348.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-em-altiplano-grandmare-com-3-quartos-joao-pessoa-imoveis-1297576669
2025-09-02 23:28:39,"Apartamento em Altiplano com vista mar, 5 suítes em João Pessoa Imóveis","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 5.491.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-em-altiplano-com-vista-mar-5-suites-em-joao-pessoa-imoveis-1350295820
2025-09-02 23:28:37,"Nai Cabo Branco, Alliance (Frente Mar) com 182m2 na João Pessoa Imóveis®","Cabo Branco, João Pessoa, PB, 58045010",R$ 4.533.633,Venda,https://pb.olx.com.br/paraiba/imoveis/nai-cabo-branco-alliance-frente-mar-com-182m2-na-joao-pessoa-imoveis-1265147383
2025-09-02 23:28:34,"Apartamento em Altiplano, com 4 suítes, João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 2.600.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-em-altiplano-com-4-suites-joao-pessoa-imoveis-1330790259
2025-09-02 23:28:30,"Apartamento no Bairro dos Estados, 4 suítes, João Pessoa Imóveis®","Pedro Gondim, João Pessoa, PB, 58031270",R$ 2.129.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-no-bairro-dos-estados-4-suites-joao-pessoa-imoveis-1317991878
2025-09-02 23:28:14,"Apartamento em Altiplano Cabo Branco, com 5 suítes, João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",(83) 99655-0...,Não especificado,https://pb.olx.com.br/paraiba/imoveis/apartamento-em-altiplano-cabo-branco-com-5-suites-joao-pessoa-imoveis-1375326368
2025-09-02 23:27:59,"GHC Cabo Branco, Artus Vivence, João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 1.664.000,Venda,https://pb.olx.com.br/paraiba/imoveis/ghc-cabo-branco-artus-vivence-joao-pessoa-imoveis-1389720416
2025-09-02 23:27:56,"Alti, Altiplano Residencial, Alti - H-Station, João Pessoa Imóveis","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 4.243.000,Venda,https://pb.olx.com.br/paraiba/imoveis/alti-altiplano-residencial-alti-h-station-joao-pessoa-imoveis-1261060966
2025-09-02 23:27:51,"Falésia, Apartamento beira-mar na Praia do Seixas em João Pessoa Imóveis com 2 quartos","Ponta do Seixas, João Pessoa, PB, 58045510",R$ 933.000,Venda,https://pb.olx.com.br/paraiba/imoveis/falesia-apartamento-beira-mar-na-praia-do-seixas-em-joao-pessoa-imoveis-com-2-quartos-1235605520
2025-09-02 23:27:49,"Apartamento no Bairro dos Estados com 3 suítes, João Pessoa Imóveis®","Pedro Gondim, João Pessoa, PB, 58031270",R$ 2.172.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-no-bairro-dos-estados-com-3-suites-joao-pessoa-imoveis-1317989151
2025-09-02 23:27:46,"Lançamento Alliance, Ruy Carneiro, Essence com 3 suítes, João Pessoa Imóveis®","Miramar, João Pessoa, PB, 58043360",R$ 1.147.000,Venda,https://pb.olx.com.br/paraiba/imoveis/lancamento-alliance-ruy-carneiro-essence-com-3-suites-joao-pessoa-imoveis-1282718309
2025-09-02 23:27:43,"APARTAMENTO NO BESSA, 2 e 3 quartos, João Pessoa Imóveis®","Bessa, João Pessoa, PB, 58035330",R$ 840.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-no-bessa-2-e-3-quartos-joao-pessoa-imoveis-1415202842
2025-09-02 23:27:39,"Apartamento beira-mar de Cabo Branco, João Pessoa Imóveis®","Cabo Branco, João Pessoa, PB, 58045010",R$ 2.047.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-beira-mar-de-cabo-branco-joao-pessoa-imoveis-1415206042
2025-09-02 23:27:35,"Apartamento pé na areia, beira-mar da praia em João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 984.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-pe-na-areia-beira-mar-da-praia-em-joao-pessoa-imoveis-1415207864
2025-09-02 23:27:33,"Grandmare Altiplano, Alliance com 3 quartos e área de lazer João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 1.348.291,Venda,https://pb.olx.com.br/paraiba/imoveis/grandmare-altiplano-alliance-com-3-quartos-e-area-de-lazer-joao-pessoa-imoveis-1417508315
2025-09-02 23:27:29,"Apartamento em Altiplano, 3 quartos na João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 1.545.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-em-altiplano-3-quartos-na-joao-pessoa-imoveis-1419967378
2025-09-02 23:27:26,"Heron Marinho, Apartamento com 510m2, Altiplano na João Pessoa Imóveis®?","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 5.561.000,Venda,https://pb.olx.com.br/paraiba/imoveis/heron-marinho-apartamento-com-510m2-altiplano-na-joao-pessoa-imoveis-1420069216
2025-09-02 23:27:22,"Apartamento com 110m2, 3 quartos sendo 2 suítes em Altiplano, João Pessoa Imóveis®?","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 1.550.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-com-110m2-3-quartos-sendo-2-suites-em-altiplano-joao-pessoa-imoveis-1420069781
2025-09-02 23:27:18,"Horizon Alliance, apartamento em Altiplano com 2 ou 3 quartos na João Pessoa Imóveis®?","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 1.200.000,Venda,https://pb.olx.com.br/paraiba/imoveis/horizon-alliance-apartamento-em-altiplano-com-2-ou-3-quartos-na-joao-pessoa-imoveis-1420070219
2025-09-02 23:27:16,"Apartamento no Bessa, 2 e 3 quartos, NATIVE ALLIANCE na João Pessoa Imóveis®?","Jardim Oceania, João Pessoa, PB, 58037645",R$ 800.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-no-bessa-2-e-3-quartos-native-alliance-na-joao-pessoa-imoveis-1420071000
2025-09-02 23:27:13,"Apartamento em Altiplano para quem tem medo de altura com 3 quartos, João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 1.348.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-em-altiplano-para-quem-tem-medo-de-altura-com-3-quartos-joao-pessoa-imoveis-1424008940
2025-09-02 23:27:09,"Grandmare Altiplano, 3 quartos na João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 1.340.000,Venda,https://pb.olx.com.br/paraiba/imoveis/grandmare-altiplano-3-quartos-na-joao-pessoa-imoveis-1424011821
2025-09-02 23:27:05,"AQUALUX EM PONTA DE CAMPINA, CABEDELO, COM 3 suítes, na João Pessoa Imóveis®","Ponta de Campina, Cabedelo, PB, 58101650",R$ 3.000.000,Venda,https://pb.olx.com.br/paraiba/imoveis/aqualux-em-ponta-de-campina-cabedelo-com-3-suites-na-joao-pessoa-imoveis-1424016733
2025-09-02 23:27:01,"Apartamento em Altiplano com 3 quartos, vista para o mar na João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 1.559.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-em-altiplano-com-3-quartos-vista-para-o-mar-na-joao-pessoa-imoveis-1416472899
2025-09-02 23:26:58,"Apartamento no Bessa, 3 quartos, entrega para 2028, João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 885.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-no-bessa-3-quartos-entrega-para-2028-joao-pessoa-imoveis-1433307931
2025-09-02 23:26:55,"Casa em Condomínio fechado, até 5 suítes, Portal do Sol, João Pessoa Imóveis®","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 1.931.000,Venda,https://pb.olx.com.br/paraiba/imoveis/casa-em-condominio-fechado-ate-5-suites-portal-do-sol-joao-pessoa-imoveis-1433338381
2025-09-02 23:26:52,"Apartamento em Altiplano, 4 suítes, João Pessoa Imóveis®?","Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 3.166.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamento-em-altiplano-4-suites-joao-pessoa-imoveis-1433760026
2025-09-02 23:26:48,Apartamento no bairro João Pessoa I Cadore Imóveis,"Blumenau, SC, 89036256",R$ 7.500,Aluguel,https://sc.olx.com.br/norte-de-santa-catarina/imoveis/apartamento-no-bairro-joao-pessoa-i-cadore-imoveis-1362070280
2025-09-02 23:26:44,Pininfarina João Pessoa Imóveis® Lançamento Ferrari Setai,"Altiplano Cabo Branco, João Pessoa, PB, 58046110",R$ 867.000,Venda,https://pb.olx.com.br/paraiba/imoveis/pininfarina-joao-pessoa-imoveis-lancamento-ferrari-setai-1308852051
2025-09-02 23:26:41,Curso de Corretor de Imóveis Ead,"João Pessoa, PB, 58064580",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/curso-de-corretor-de-imoveis-ead-1417236694
2025-09-02 23:26:38,Corretor  e avaliador  de imóveis,"João Pessoa, PB, 58059693",(83) 98840-7...,Não especificado,https://pb.olx.com.br/paraiba/servicos/corretor-e-avaliador-de-imoveis-1417606223
2025-09-02 23:26:36,Laudos de Avaliação de Imóveis,"Estados, João Pessoa, PB, 58030001",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/imoveis/laudos-de-avaliacao-de-imoveis-1342565363
2025-09-02 23:26:32,Laudos de Avaliação de Imóveis,"João Pessoa, PB, 58030001",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/laudos-de-avaliacao-de-imoveis-1342566783
2025-09-02 23:26:30,Laudos de Avaliação de Imóveis,"João Pessoa, PB, 58030001",(83) 98842-8...,Não especificado,https://pb.olx.com.br/paraiba/servicos/laudos-de-avaliacao-de-imoveis-1128767707
2025-09-02 23:26:13,Avaliação de Imóveis em Paraíba,"João Pessoa, PB, 58010340",(81) 99770-7...,Não especificado,https://pb.olx.com.br/paraiba/servicos/avaliacao-de-imoveis-em-paraiba-1266486459
2025-09-02 23:26:09,avaliador de imoveis,"João Pessoa, PB, 58025340",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/avaliador-de-imoveis-1427531628
2025-09-02 23:26:06,Corretora de imóveis,"João Pessoa, PB, 58056212",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/corretora-de-imoveis-1427690379
2025-09-02 23:26:03,Vistoria de imóveis,"João Pessoa, PB, 58040261",(83) 99171-7...,Não especificado,https://pb.olx.com.br/paraiba/servicos/vistoria-de-imoveis-1429789821
2025-09-02 23:26:00,APARTAMENTOS PARA VENDA - VÁRIOS IMÓVEIS,"João Pessoa, PB, 58075020",R$ 250.000,Venda,https://pb.olx.com.br/paraiba/imoveis/apartamentos-para-venda-varios-imoveis-1425816782
2025-09-02 23:25:58,Seu Corretor de Imóveis / Perito Avaliador em João Pessoa,"João Pessoa, PB, 58051830",(83) 99379-4...,Não especificado,https://pb.olx.com.br/paraiba/servicos/seu-corretor-de-imoveis-perito-avaliador-em-joao-pessoa-1385905983
2025-09-02 23:25:54,Corretor de Imóveis em João Pessoa,"João Pessoa, PB, 58058260",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/corretor-de-imoveis-em-joao-pessoa-1357257740
2025-09-02 23:25:52,"Reforma de Imóveis em João Pessoa: pisos, pintura e outros acabamentos","João Pessoa, PB, 58052165",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/reforma-de-imoveis-em-joao-pessoa-pisos-pintura-e-outros-acabamentos-1424786399
2025-09-02 23:25:43,ALUGO IMÓVEIS,"Treze de Maio, João Pessoa, PB, 58025430",R$ 800,Aluguel,https://pb.olx.com.br/paraiba/imoveis/alugo-imoveis-1418639984
2025-09-02 23:25:41,IMOVEIS VENDE OU ALUGA CASA APARTAMENTO TERRENO,"João Pessoa, PB, 58052030",Não especificado,Não especificado,https://pb.olx.com.br/paraiba/servicos/imoveis-vende-ou-aluga-casa-apartamento-terreno-1348330489
2025-09-02 23:25:38,Imoveis exclusivos,"Manaíra, João Pessoa, PB, 58038142",R$ 650.000,Venda,https://pb.olx.com.br/paraiba/imoveis/imoveis-exclusivos-1422666330
2025-09-02 23:25:35,Imóveis na Planta,"Jardim Oceania, João Pessoa, PB, 58037030",R$ 416.234,Venda,https://pb.olx.com.br/paraiba/imoveis/imoveis-na-planta-1424880641
2025-09-02 23:25:32,Vendo Imóveis de Alto padrão a Beira Mar de Intermares,"Ipês, João Pessoa, PB, 58028530",R$ 480.000,Venda,https://pb.olx.com.br/paraiba/imoveis/vendo-imoveis-de-alto-padrao-a-beira-mar-de-intermares-1399963055
2025-09-02 23:25:29,Imóveis para repasse possuem 62 m² com 02 quartos em Gramame - João Pessoa - PB,"João Pessoa, PB, 58068103",R$ 42.000,Venda,https://pb.olx.com.br/paraiba/imoveis/imoveis-para-repasse-possuem-62-m-com-02-quartos-em-gramame-joao-pessoa-pb-1433620766
2025-09-02 23:25:26,Imóveis na planta em João Pessoa,"Cabo Branco, João Pessoa, PB, 58045010",R$ 274.900,Venda,https://pb.olx.com.br/paraiba/imoveis/imoveis-na-planta-em-joao-pessoa-1427390473
